,isin,year,em_60000,em_60100,em_60200,em_60300,em_60400,em_60500,em_60600,em_60700,em_60800,em_60900,em_61000,em_61100,em_61200,em_61300,em_61400,em_61500,em_61600,em_61700,em_61800
854,US8117078019,2020,419810.6833945369,167717258.0,31077391.0,,98309691.0,149693766.0,170259447.0,124497001.0,5468635.0,192248968.0,265198638.0,15054894.0,251407102.0,134763913.0,232624521.0,152803386.0,214959395.0,198976573.0,88883708.0
855,US8117078019,2021,444007.7460283428,37751400.0,208292044.0,252884232.0,205839253.0,209083430.0,184926991.0,241510921.0,63515089.0,238646538.0,241176540.0,223098165.0,197903134.0,46243812.0,288374419.0,678636.0,26879898.0,192928306.0,3464160.0
856,US8117078019,2022,442416.87270538474,86186642.0,99674739.0,90435753.0,264298570.0,6076634.0,214847701.0,171732962.0,27205738.0,155171004.0,120914240.0,266695312.0,75400897.0,104722178.0,113631122.0,94642563.0,229116062.0,4345021.0,65740155.0
857,US8117078019,2023,507083.26929863286,258170885.0,58523629.0,1124283.0,177573978.0,247382823.0,252861216.0,104941018.0,143113850.0,169417666.0,160143503.0,184080290.0,4338564.0,19143437.0,211825947.0,176250288.0,209488388.0,154649650.0,120074994.0
858,JP3761600000,2013,319675.73175878735,201226276.0,219978047.0,171568509.0,137341133.0,154479136.0,230509070.0,270787709.0,10461493.0,66220522.0,126231256.0,182772793.0,284258086.0,174099847.0,127118284.0,258322460.0,141289513.0,199967881.0,125799389.0
859,JP3761600000,2014,311164.0894447897,168689420.0,236190396.0,77137304.0,1212051.0,25099978.0,217829863.0,197971108.0,2965216.0,119457119.0,244605968.0,22547309.0,85724772.0,213859702.0,87047062.0,111544441.0,266776438.0,86726353.0,19517132.0
860,JP3761600000,2015,308806.606924919,29888086.0,149906743.0,27122455.0,126684429.0,198304154.0,29280615.0,117858743.0,286600469.0,160314902.0,187216178.0,166021447.0,76722088.0,98785291.0,285316846.0,243503367.0,101467873.0,259247272.0,155649191.0
861,JP3761600000,2016,298525.44137123314,147762370.0,56970527.0,213671097.0,153092663.0,133355641.0,185363070.0,90977238.0,,119391639.0,28684083.0,157837180.0,269077965.0,75846196.0,274898954.0,141158064.0,203819873.0,21524109.0,54668278.0
862,JP3761600000,2017,341810.23861513735,167123573.0,269492944.0,149057747.0,63971642.0,142809674.0,52544930.0,203629325.0,216404448.0,51995270.0,172515636.0,92518642.0,100946738.0,88788442.0,98753714.0,91175672.0,243401864.0,127464472.0,265980557.0
863,JP3761600000,2018,349565.6225119353,56288288.0,20979119.0,115253766.0,120966390.0,136818875.0,282454354.0,83769863.0,91610423.0,104347566.0,69350696.0,16655163.0,259604080.0,84984952.0,86943760.0,275307071.0,32980553.0,205950398.0,277371920.0
864,JP3761600000,2019,307545.5608378612,234686681.0,165855524.0,67303906.0,108787510.0,5253266.0,109042815.0,47719844.0,279069481.0,22173160.0,137304059.0,58060535.0,116140768.0,3680920.0,8599535.0,229902253.0,50320428.0,164415011.0,76188512.0
865,JP3761600000,2020,297739.8751233041,27973545.0,234370805.0,259696676.0,251217934.0,211862215.0,97757882.0,259948220.0,270720316.0,216294916.0,71768486.0,92167418.0,270097408.0,29603988.0,237889462.0,146341358.0,142552719.0,116660210.0,207926513.0
866,JP3761600000,2021,289983.5691336158,89572490.0,210642745.0,160099165.0,269020346.0,194566317.0,229361681.0,63943475.0,227308822.0,1047564.0,28224868.0,15193081.0,190617481.0,64461020.0,16375576.0,176094899.0,75414525.0,120182238.0,30526914.0
867,JP3761600000,2022,313127.77949677163,271817524.0,199825434.0,205139434.0,236495110.0,72490936.0,153131229.0,110203221.0,279189468.0,161646470.0,72115843.0,82567501.0,181516489.0,149042006.0,111016228.0,248522315.0,76517062.0,71907656.0,150608673.0
868,JP3761600000,2023,313425.558915057,70342256.0,174962978.0,281305961.0,194599203.0,141430456.0,114950356.0,101311070.0,246584333.0,130060378.0,262590962.0,171381765.0,6830577.0,85486702.0,71316566.0,87549216.0,72328139.0,234946600.0,102339285.0
869,TW0002834009,2013,318809.67142319336,160303327.0,99158452.0,63619345.0,226434207.0,267504756.0,257252344.0,18602594.0,27996472.0,2136108.0,172245380.0,239509336.0,86482016.0,126696992.0,138817782.0,185555665.0,245004841.0,275401334.0,186035802.0
870,TW0002834009,2014,325290.3471218512,188275734.0,146603983.0,77190958.0,117931928.0,89606311.0,187871992.0,212198082.0,29460524.0,157699101.0,134080526.0,183195758.0,119639812.0,145906310.0,190673686.0,288167198.0,262805252.0,190525496.0,52194764.0
871,TW0002834009,2015,295403.9893037354,186639369.0,59382722.0,172853576.0,212037286.0,185677720.0,169583462.0,287924606.0,21040752.0,67710787.0,19668452.0,82800945.0,174134055.0,47593086.0,203614705.0,13075180.0,90781315.0,218645661.0,178856431.0
872,TW0002834009,2016,331761.3422657432,168560004.0,288212713.0,96441101.0,26555917.0,140682403.0,63145831.0,,242461150.0,72147853.0,26115938.0,16111158.0,136265138.0,48087152.0,163149992.0,108077613.0,81562558.0,99031897.0,192683588.0
873,TW0002834009,2017,288688.1112225168,241086320.0,59023235.0,210888476.0,172839405.0,286443042.0,129531459.0,240265742.0,119537698.0,208216071.0,246144301.0,57398688.0,172316923.0,182831643.0,242110287.0,238868721.0,264461543.0,162151501.0,255256490.0
874,TW0002834009,2018,294485.62619466096,250286791.0,119344927.0,152063043.0,95991321.0,225990583.0,251991712.0,276511276.0,88646541.0,277083053.0,38291207.0,113752596.0,211218177.0,93977502.0,54612042.0,26736263.0,268253314.0,79079400.0,217596207.0
875,TW0002834009,2019,315568.36856589944,256348862.0,64576018.0,86627221.0,83023270.0,255554631.0,160324063.0,173978499.0,157419754.0,276336391.0,233953259.0,198297954.0,208374738.0,,268095920.0,57770302.0,37235913.0,90744002.0,248820749.0
876,TW0002834009,2020,343734.0033973711,29323379.0,154955935.0,154271158.0,87175015.0,26832727.0,101692372.0,5678122.0,100562739.0,151356133.0,261900448.0,246706083.0,102330822.0,136723830.0,125227519.0,266997195.0,242997284.0,240392088.0,140756675.0
877,TW0002834009,2021,306958.4095894584,214861343.0,29109042.0,50169419.0,242315297.0,280790397.0,42260438.0,276139367.0,261959923.0,258954028.0,22582398.0,204278205.0,257788361.0,231632250.0,34153382.0,57964990.0,17663784.0,44574612.0,173228288.0
878,TW0002834009,2022,322620.1882556024,128134414.0,258694429.0,60497048.0,100533628.0,186828848.0,10363443.0,74255615.0,67488425.0,259003648.0,237862560.0,103209005.0,266979117.0,18378403.0,60311032.0,254472200.0,143203546.0,242211775.0,137978376.0
879,TW0002834009,2023,348101.68355829956,225964443.0,263310845.0,219644278.0,54577556.0,60681905.0,162501885.0,46198178.0,125309459.0,159202768.0,65252486.0,162966643.0,73424836.0,252692919.0,107673980.0,201523199.0,229407308.0,243635617.0,218248368.0
880,CNE1000031N8,2013,308107.5130738447,46084847.0,237811077.0,160246410.0,175190604.0,169900885.0,8762373.0,56854047.0,119523443.0,20182915.0,283879302.0,276756730.0,64286688.0,225947219.0,102797920.0,215062131.0,45304569.0,24162654.0,245294240.0
881,CNE1000031N8,2014,306650.6629519869,128994181.0,138629115.0,44805339.0,247472483.0,47811408.0,28319000.0,126670488.0,50552556.0,96145669.0,31174940.0,256538677.0,160573348.0,140849696.0,267438705.0,137810064.0,26972382.0,40111325.0,100620669.0
882,CNE1000031N8,2015,,157444301.0,216128670.0,18321087.0,219884952.0,241983275.0,195801152.0,42372025.0,47756925.0,249772947.0,208430438.0,274597378.0,108011893.0,34813535.0,158299913.0,83134123.0,165733788.0,247847073.0,56779831.0
883,CNE1000031N8,2016,315842.7862784473,54663521.0,158445153.0,183300674.0,14920512.0,161097426.0,150544658.0,195898714.0,124989875.0,161241730.0,57548967.0,99356085.0,55400310.0,240683972.0,12398429.0,156816627.0,272073978.0,195797917.0,158643909.0
884,CNE1000031N8,2017,299429.3336483851,145755351.0,198913620.0,39436641.0,198229651.0,96537034.0,159439115.0,150805757.0,64247784.0,34555495.0,198005512.0,223918418.0,281907438.0,114640057.0,216257394.0,236790281.0,112953636.0,78432222.0,263972925.0
885,CNE1000031N8,2018,327837.81469973916,32230861.0,199975267.0,176291098.0,27173240.0,44131791.0,119280062.0,222879453.0,261443774.0,6959294.0,116726778.0,163230599.0,286087199.0,140843326.0,69710893.0,269061594.0,230239255.0,196429481.0,3791081.0
886,CNE1000031N8,2019,374911.6281132683,57136570.0,87791171.0,131372423.0,75062037.0,111701299.0,71333493.0,195673999.0,173641549.0,21966088.0,155039952.0,189762312.0,76140286.0,67265984.0,103840950.0,261823061.0,246045752.0,103350798.0,53464129.0
887,CNE1000031N8,2020,330543.6013491092,276319885.0,132541678.0,89826456.0,163136778.0,152526724.0,172009447.0,107791186.0,135354474.0,51091008.0,68689064.0,262671496.0,248051148.0,183211703.0,157788887.0,41044711.0,105481209.0,20569960.0,57776362.0
888,CNE1000031N8,2021,329498.42871670745,268216298.0,153339599.0,228912194.0,194315144.0,195342794.0,35628649.0,223441822.0,261612985.0,181579806.0,165618070.0,172216988.0,146001544.0,241768066.0,115424706.0,63298185.0,124110177.0,197497535.0,73495819.0
889,CNE1000031N8,2022,334660.5857856564,198344445.0,238772527.0,62440883.0,93260734.0,135933339.0,233852027.0,145307200.0,270880783.0,51224650.0,191185838.0,138333762.0,269563182.0,163777193.0,214025138.0,79212681.0,37181860.0,92604286.0,70477831.0
890,CNE1000031N8,2023,306214.96662351233,175039903.0,94971933.0,52069274.0,279395435.0,42238780.0,70876445.0,116151365.0,87868471.0,27938526.0,74591080.0,116878956.0,258042729.0,265533234.0,142051774.0,146058687.0,205164942.0,74514785.0,177296873.0
891,DE0005785802,2013,315549.3264938474,74944711.0,,62886480.0,231965998.0,119698688.0,72522552.0,230435115.0,104176746.0,158792909.0,190810522.0,23775877.0,253944262.0,36698653.0,45288454.0,140612317.0,126981409.0,259663204.0,21642120.0
892,DE0005785802,2014,343878.45408563194,147414288.0,65063626.0,127693735.0,82236835.0,57287824.0,139501599.0,156970379.0,268908871.0,136640503.0,140471382.0,137732296.0,28706340.0,7183684.0,111012501.0,174648952.0,71075164.0,52464858.0,286091898.0
893,DE0005785802,2015,309101.44059486804,150185668.0,240996138.0,266061706.0,118700831.0,220977448.0,228740563.0,271004264.0,198521372.0,57027621.0,59498350.0,56107923.0,170162149.0,54738530.0,135925503.0,125030818.0,172138723.0,16728102.0,186239176.0
894,DE0005785802,2016,334604.63576300023,93637720.0,182933598.0,71340064.0,183656075.0,19518271.0,143063597.0,158899866.0,211552376.0,72212701.0,218858323.0,131911483.0,249955044.0,239733505.0,124795897.0,48261854.0,129490995.0,65819429.0,254384399.0
895,DE0005785802,2017,299036.60828067356,4726115.0,166966843.0,242432349.0,15394656.0,6332440.0,194722047.0,177725095.0,204567284.0,271117301.0,8676257.0,273205937.0,238930470.0,101128196.0,251527455.0,166731112.0,81035359.0,44865085.0,243371419.0
896,DE0005785802,2018,325551.2760821545,235522200.0,152443479.0,27878372.0,68013760.0,119099443.0,132105205.0,5961560.0,193288064.0,76301289.0,122742940.0,76758577.0,241069268.0,229519885.0,196120734.0,1602310.0,176194800.0,27638050.0,238355159.0
897,DE0005785802,2019,310500.3332006427,263065608.0,20614596.0,222126558.0,123526771.0,8319758.0,75125493.0,101099912.0,32333579.0,46459264.0,54545391.0,110866384.0,214402950.0,106334489.0,211817366.0,12134078.0,61709781.0,155026432.0,94387618.0
898,DE0005785802,2020,307446.9393479369,240577663.0,186415507.0,513695.0,198146587.0,187293311.0,47068438.0,261365615.0,98648077.0,69336186.0,107776082.0,381154.0,229620075.0,256276180.0,45964511.0,221243681.0,264521825.0,37345539.0,93875629.0
899,DE0005785802,2021,335786.2309987627,93331341.0,99024323.0,64332767.0,207903568.0,203985360.0,212809773.0,250943676.0,219683809.0,223592056.0,91425236.0,259431475.0,225353790.0,38277580.0,266349759.0,183988071.0,37059463.0,146323193.0,2525024.0
900,DE0005785802,2022,299944.6619000899,191904905.0,1542425.0,128436444.0,121672830.0,92196272.0,195335159.0,175542077.0,258961700.0,102933390.0,,287033200.0,258818686.0,118306807.0,273087870.0,135483071.0,211492280.0,204821111.0,176033700.0
901,DE0005785802,2023,305042.6223952337,285349042.0,54137973.0,266245886.0,160517889.0,156079300.0,101833559.0,189326057.0,4490846.0,4252230.0,59830978.0,218625111.0,192726595.0,240574132.0,214390974.0,141567377.0,237557379.0,22201181.0,224536946.0
902,NL0006237562,2013,289586.48007264244,119118449.0,216542680.0,45284196.0,237260332.0,153519353.0,97768359.0,117117009.0,284669220.0,159301779.0,193987345.0,62977879.0,125729648.0,194679839.0,84075101.0,138130199.0,151615434.0,44421535.0,272102557.0
903,NL0006237562,2014,296195.50377664046,162632086.0,132639335.0,188251220.0,272781740.0,194596158.0,182041514.0,222394086.0,159002442.0,34066138.0,276523945.0,136391604.0,232422130.0,19048322.0,155724012.0,26062570.0,278680820.0,235501724.0,174091581.0
904,NL0006237562,2015,292352.36421030114,1449095.0,37661744.0,143247734.0,118029135.0,213405441.0,110412877.0,152131643.0,30342980.0,180018528.0,221135919.0,87500327.0,112868485.0,69545004.0,192673385.0,114195762.0,140922223.0,59601776.0,170072999.0
905,NL0006237562,2016,334640.8260916725,33268531.0,270639787.0,197318085.0,254640782.0,46675353.0,170159876.0,229127818.0,208885472.0,191466491.0,126548771.0,64133381.0,72587224.0,52965888.0,176594822.0,174138124.0,181781404.0,149780369.0,222987465.0
906,NL0006237562,2017,329263.7899512254,14885602.0,133553334.0,262270544.0,274382809.0,151547989.0,168763545.0,77415052.0,,280918339.0,253801698.0,34266716.0,234367775.0,193232271.0,49598208.0,11641603.0,199264031.0,148687357.0,20072287.0
907,NL0006237562,2018,349285.22490855085,231895260.0,63442235.0,220536775.0,213611139.0,34341552.0,250921810.0,146246982.0,97753059.0,130870061.0,23546003.0,286427187.0,227657043.0,192872962.0,72693125.0,266377513.0,150695707.0,171340106.0,161549905.0
908,NL0006237562,2019,309010.0434604867,159969561.0,116888696.0,144889760.0,249818327.0,63895231.0,37209395.0,107063757.0,151124962.0,139222132.0,167657047.0,233588983.0,138469668.0,169538772.0,230582270.0,124646525.0,286191015.0,281758814.0,200907113.0
909,NL0006237562,2020,294878.54094615515,12028938.0,32213864.0,160981297.0,198324558.0,276219543.0,111315275.0,34886705.0,200606082.0,270318035.0,158511151.0,23640687.0,210428119.0,192357780.0,178214059.0,250759820.0,35536142.0,,72172437.0
910,NL0006237562,2021,297791.7164184757,164468091.0,5642451.0,210211665.0,85748098.0,243938032.0,110502817.0,213186734.0,34331050.0,82249502.0,275690107.0,288066138.0,173093685.0,106272666.0,221436439.0,73570666.0,267310239.0,186383824.0,39851127.0
911,NL0006237562,2022,311508.2786246772,201019555.0,60909916.0,151721372.0,242768222.0,178623471.0,231786097.0,26424585.0,223405093.0,,264739483.0,98017136.0,258807949.0,80034055.0,245122595.0,195998813.0,31621618.0,247020640.0,115158516.0
912,NL0006237562,2023,320988.45917590836,107215660.0,284508452.0,42555126.0,237515501.0,227533170.0,116478650.0,179846401.0,45828168.0,207684955.0,280663938.0,183351765.0,221406629.0,106043130.0,56815307.0,199117973.0,228749490.0,167050930.0,244010480.0
913,HK0293001514,2013,331200.617993412,202578878.0,102896077.0,59843658.0,137926000.0,260828055.0,176162221.0,245541734.0,144951509.0,58071247.0,63948496.0,201997820.0,154402491.0,166999061.0,28295601.0,201604252.0,72126652.0,65431707.0,101914063.0
914,HK0293001514,2014,326047.5407300594,81164718.0,26167336.0,45489144.0,37752533.0,280281786.0,217281148.0,225033101.0,262313347.0,240290647.0,131409078.0,10418036.0,134667811.0,70288233.0,153595691.0,147015392.0,146731908.0,20212867.0,273080452.0
915,HK0293001514,2015,359419.17125796835,72296012.0,155501923.0,46899004.0,252463485.0,267299786.0,188506814.0,101276307.0,47662811.0,277913138.0,32947014.0,100922323.0,141873702.0,105981932.0,92475747.0,115308061.0,184606639.0,275004286.0,235601469.0
916,HK0293001514,2016,322456.4975535028,157906873.0,101318426.0,41719111.0,48856401.0,48942515.0,101066452.0,149698843.0,119054032.0,166114455.0,73565917.0,16449203.0,195447324.0,128893759.0,151629256.0,13834010.0,140885461.0,66590020.0,20002145.0
917,HK0293001514,2017,329751.4269472868,237348873.0,229215751.0,122584860.0,287563835.0,272841410.0,208052218.0,126247253.0,209598214.0,214314503.0,239949820.0,234566192.0,27978777.0,266268538.0,224462806.0,17069181.0,53873002.0,17353779.0,29910245.0
918,HK0293001514,2018,361548.1112291556,212228634.0,186684186.0,69058626.0,190547985.0,24739538.0,225320878.0,263568692.0,58124666.0,85340529.0,261023826.0,148595952.0,29235228.0,175953507.0,261379413.0,14337726.0,195957967.0,244152538.0,54202062.0
919,HK0293001514,2019,326435.01365742314,146278258.0,284049526.0,112832929.0,202029125.0,286722887.0,139579617.0,31454333.0,141651120.0,63946940.0,174590169.0,207626541.0,108521432.0,282726524.0,235355910.0,105339094.0,129863123.0,50162361.0,81832322.0
920,HK0293001514,2020,321314.9038851824,102926982.0,225113738.0,112580538.0,54746579.0,281721949.0,161970980.0,36459453.0,112853461.0,186016440.0,70029107.0,154200939.0,168653284.0,112907918.0,196293331.0,114141892.0,152507830.0,16700679.0,144853683.0
921,HK0293001514,2021,325502.3012763518,75690003.0,287829107.0,18024874.0,175734917.0,267483103.0,255405461.0,43025833.0,53617831.0,166098940.0,147322866.0,94526120.0,164607733.0,39879531.0,168898387.0,132034430.0,70044622.0,189287132.0,283479249.0
922,HK0293001514,2022,347678.7596779164,51439748.0,195944391.0,23056420.0,64861029.0,177724823.0,127490631.0,48463662.0,230599671.0,37836491.0,48186868.0,69801568.0,102295628.0,126210885.0,93102806.0,163333016.0,7962912.0,169624249.0,277845038.0
923,HK0293001514,2023,399400.3406577323,151104823.0,192261362.0,52736754.0,205833406.0,29935301.0,211152312.0,6165658.0,199557018.0,90584940.0,220419653.0,200970184.0,68472478.0,270522685.0,189432633.0,131512736.0,53146467.0,42294592.0,212639398.0
924,MA0000012445,2013,331710.6186685748,265823075.0,211934763.0,85700569.0,19595810.0,275342264.0,229328911.0,267081778.0,60520600.0,60788950.0,86333956.0,237532643.0,256694364.0,241143180.0,43617533.0,150888643.0,105221366.0,71862326.0,111516545.0
925,MA0000012445,2014,363540.2568092757,223067915.0,229470736.0,,197114995.0,285454909.0,49020379.0,227475440.0,265531640.0,192005966.0,138395643.0,89817011.0,18341946.0,79438711.0,24152123.0,115647370.0,239843839.0,156078698.0,249371548.0
926,MA0000012445,2015,357422.05979300535,213793324.0,260923010.0,51010693.0,183297381.0,136961413.0,11281132.0,131713386.0,287342116.0,188647851.0,279694730.0,2710008.0,234963080.0,113206637.0,176384112.0,23512382.0,81926618.0,210919599.0,248028627.0
927,MA0000012445,2016,379402.8083387935,224323912.0,55723942.0,206338920.0,228433688.0,86019261.0,257903189.0,123737635.0,124280987.0,201873944.0,25172550.0,244359762.0,62114138.0,88386364.0,47191291.0,150792067.0,48480557.0,77414387.0,277878337.0
928,MA0000012445,2017,339850.93569021707,204294068.0,155682075.0,152005867.0,83751447.0,284753933.0,128374331.0,140519060.0,166110055.0,215598165.0,280869080.0,140738263.0,179546126.0,31548690.0,49942841.0,41933721.0,84256398.0,105345917.0,75111629.0
929,MA0000012445,2018,317794.2223886503,251938488.0,148264847.0,130708158.0,173104231.0,232491017.0,78969054.0,99220656.0,74290273.0,248806003.0,258360613.0,96709523.0,356537.0,116601530.0,190049794.0,138503302.0,186864530.0,133423911.0,114801102.0
930,MA0000012445,2019,326298.9805065962,41080272.0,235653534.0,232321874.0,212540466.0,54841581.0,46654128.0,122075373.0,46223679.0,221727298.0,223529957.0,250900578.0,138350239.0,277684262.0,185402157.0,265321639.0,248733096.0,170129545.0,272891415.0
931,MA0000012445,2020,340690.7435443047,103853913.0,121963882.0,182384166.0,211012988.0,2194899.0,63080196.0,124214241.0,64634846.0,186543919.0,244491991.0,60313052.0,194689441.0,139719833.0,204608349.0,280957623.0,249190104.0,456979.0,128054892.0
932,MA0000012445,2021,315236.4566051007,160141065.0,183554430.0,278247189.0,93984103.0,84880570.0,228135490.0,65359279.0,211912945.0,287984551.0,14543034.0,266216374.0,278386575.0,205208426.0,143848506.0,123457195.0,276308301.0,181625545.0,210779772.0
933,MA0000012445,2022,300451.2042181551,13424994.0,204600895.0,68330922.0,194911376.0,1979926.0,226312400.0,12969717.0,65182851.0,282106776.0,191121323.0,169572833.0,55216427.0,253408058.0,97189384.0,28900511.0,69104775.0,196649700.0,11249733.0
934,MA0000012445,2023,334207.8781256441,278701077.0,85605511.0,901557.0,217652743.0,76271347.0,206183597.0,232717706.0,195745858.0,227572664.0,2130633.0,187469687.0,214265589.0,49569646.0,120053926.0,192622636.0,84021732.0,123423703.0,177772848.0
935,CNE100003PM2,2013,324297.3294938291,96024563.0,247606859.0,68236329.0,133870104.0,180614577.0,244572798.0,209779949.0,30792132.0,66714926.0,59368067.0,132872531.0,246545156.0,95314762.0,260900921.0,272397506.0,155476592.0,185728039.0,222035730.0
936,CNE100003PM2,2014,332216.62985010736,9641378.0,248661491.0,158446002.0,247555578.0,155950353.0,151585334.0,158625115.0,54434292.0,211429692.0,194856748.0,234291192.0,269396829.0,83958484.0,255784251.0,251350316.0,77173441.0,173375490.0,115323268.0
937,CNE100003PM2,2015,355109.5318895006,123734869.0,57114640.0,263964645.0,210099013.0,200849534.0,117249016.0,166919928.0,120201181.0,162174453.0,252528513.0,198849604.0,272221184.0,52427408.0,130838666.0,50975733.0,188955368.0,264484626.0,256442587.0
938,CNE100003PM2,2016,320136.16545151174,110127077.0,160104782.0,209568116.0,184666171.0,25654042.0,255867436.0,187508482.0,282142148.0,249524413.0,135443733.0,79249437.0,276165893.0,246224631.0,181447802.0,258969240.0,277974633.0,18738606.0,6384907.0
939,CNE100003PM2,2017,319459.10602808744,193710640.0,34916750.0,262434286.0,110885993.0,196388662.0,82486077.0,275049443.0,242545916.0,267008657.0,117110450.0,85807557.0,72114820.0,121198476.0,1873060.0,63100838.0,226247330.0,40018165.0,82466052.0
940,CNE100003PM2,2018,334542.7138368508,13869920.0,143315214.0,245574327.0,187067661.0,85146653.0,147386789.0,84778871.0,133464872.0,53116578.0,89654016.0,234069216.0,178096920.0,217364939.0,178672146.0,113163343.0,133306423.0,90472665.0,58449899.0
941,CNE100003PM2,2019,356276.9204240779,221015592.0,86864745.0,96003150.0,12799431.0,72442843.0,19688857.0,55022898.0,67119289.0,23737592.0,115513983.0,106302251.0,226868399.0,78825197.0,65566935.0,76277852.0,,130811882.0,175824111.0
942,CNE100003PM2,2020,359976.9485392144,237046964.0,149170614.0,276509340.0,213956290.0,139834051.0,180170596.0,242333846.0,131272418.0,155466295.0,180859628.0,157925713.0,279103627.0,172426077.0,265844700.0,255504781.0,128473756.0,218136620.0,250789594.0
943,CNE100003PM2,2021,378194.24325483164,47630693.0,55192458.0,248688803.0,75638418.0,194444618.0,51866087.0,102791190.0,47569457.0,137051762.0,156227373.0,127777034.0,21425189.0,86492216.0,279226277.0,265578738.0,,71856810.0,285272055.0
944,CNE100003PM2,2022,381330.7687684047,58279163.0,45037026.0,97901982.0,45644074.0,209524887.0,39939769.0,159626743.0,174616366.0,136123911.0,47925684.0,144676128.0,238344784.0,263407683.0,102091156.0,181123508.0,288027954.0,251148935.0,231791491.0
945,CNE100003PM2,2023,418085.534435746,203499913.0,218169119.0,54412808.0,242145508.0,107386663.0,108885650.0,8980281.0,176338826.0,197696149.0,71534666.0,43472213.0,283625607.0,156007353.0,260789463.0,32326636.0,96876064.0,102299154.0,174724407.0
946,CNE000000FH0,2013,302453.2776543073,168112306.0,86433181.0,66595880.0,98956619.0,204612026.0,107994975.0,145967743.0,112149779.0,137414679.0,110293924.0,120857530.0,135317371.0,43536806.0,202065122.0,41285489.0,253705381.0,219825010.0,29110486.0
947,CNE000000FH0,2014,311839.3360111649,101342458.0,44133539.0,195975787.0,21641105.0,154506315.0,284485165.0,260488691.0,37014591.0,35136155.0,169655730.0,151087112.0,233736816.0,264544677.0,86976334.0,74105664.0,180140199.0,259450806.0,132533690.0
948,CNE000000FH0,2015,351662.15993842843,111892113.0,191808615.0,20155067.0,75201653.0,30474346.0,22431509.0,92804439.0,69099597.0,256210528.0,9916682.0,87049619.0,248010807.0,274330026.0,164197331.0,26592182.0,163732855.0,147888003.0,154591436.0
949,CNE000000FH0,2016,356944.52648552775,240933628.0,190745927.0,47632995.0,184402566.0,64890242.0,258681592.0,254848289.0,237019609.0,256462867.0,107596171.0,226404378.0,238757265.0,164719621.0,106713214.0,81605251.0,213778645.0,279355017.0,54240232.0
950,CNE000000FH0,2017,351722.70598651835,60758255.0,225022727.0,73482112.0,277121478.0,241067759.0,72123514.0,212131765.0,151299867.0,255024625.0,29236285.0,212276773.0,185886256.0,158978507.0,61005596.0,229764145.0,141150104.0,,211733743.0
951,CNE000000FH0,2018,402735.1089750793,160468801.0,198027887.0,207532341.0,270496378.0,230478940.0,142173594.0,65003178.0,145204510.0,260011509.0,178783243.0,41674946.0,224220729.0,70503226.0,146785983.0,279676226.0,237024637.0,123880242.0,26817660.0
952,CNE000000FH0,2019,434277.72482414654,29676604.0,163208735.0,246286970.0,34671751.0,173846729.0,104410182.0,123194546.0,203677536.0,157773132.0,133921808.0,106678188.0,59033766.0,164493682.0,108998147.0,160937702.0,217598056.0,250811832.0,274535033.0
953,CNE000000FH0,2020,441415.65743682417,140070076.0,25826026.0,68671777.0,242887275.0,241429419.0,93284647.0,206685820.0,102900849.0,158600822.0,82965767.0,222818667.0,3336327.0,84575465.0,41245516.0,77953979.0,175544112.0,137146367.0,124006732.0
954,CNE000000FH0,2021,395076.4045449683,138317891.0,79596778.0,75217579.0,61681144.0,255959656.0,112588393.0,281105518.0,212123800.0,150183295.0,217952710.0,256705989.0,169656156.0,156300284.0,194551693.0,269948656.0,88669268.0,18479050.0,204573961.0
955,CNE000000FH0,2022,384079.2691898357,192666734.0,220733337.0,31979560.0,29486253.0,26396022.0,92786981.0,240226808.0,130517927.0,11673989.0,257863428.0,235932278.0,264148490.0,255168266.0,56311745.0,64337605.0,123236526.0,60218501.0,135882193.0
956,CNE000000FH0,2023,365609.09337334987,203018950.0,147204337.0,189618896.0,267837830.0,121457795.0,87310398.0,91200971.0,107317814.0,249327837.0,229751233.0,179662111.0,120781080.0,95198393.0,177589540.0,109994277.0,53958866.0,123466703.0,206107430.0
957,PLCCC0000016,2013,329541.0994561938,5517761.0,201249238.0,24155355.0,178500444.0,257979941.0,146365540.0,73009112.0,6809599.0,51477504.0,15881248.0,130979791.0,149180355.0,266344972.0,161628852.0,149135662.0,62372673.0,121661413.0,118186481.0
958,PLCCC0000016,2014,322593.9855176366,243900668.0,161880377.0,73929626.0,243789144.0,143154562.0,24552382.0,83157350.0,137457540.0,86342439.0,177995919.0,188124416.0,17325783.0,204238905.0,191925700.0,28472475.0,180858244.0,220671923.0,245308880.0
959,PLCCC0000016,2015,304700.6682568686,35304652.0,5060357.0,124049589.0,85156224.0,211060080.0,85928736.0,261146779.0,224090275.0,186928724.0,89952923.0,199237510.0,167040581.0,140469565.0,,117042857.0,55188660.0,233620300.0,54164373.0
960,PLCCC0000016,2016,336248.2883055012,239572441.0,79853079.0,183784938.0,159884717.0,234883985.0,79003275.0,153700436.0,272415531.0,129625359.0,1448768.0,235454730.0,73658295.0,83890825.0,90671220.0,257239713.0,203496665.0,170899905.0,127872074.0
961,PLCCC0000016,2017,337182.6916548384,166069290.0,235304112.0,42199581.0,31046867.0,191741157.0,180003637.0,127012176.0,32884231.0,16126531.0,73782703.0,163812968.0,75629752.0,108960589.0,219243687.0,188577200.0,157943070.0,158408853.0,102980572.0
